0,trash_can,0.00,0.00,0.55,-2.474
1,trash_can,0.00,0.00,0.556,-2.038
2,trash_can,0.00,0.00,0.539,-1.613
3,trash_can,0.00,0.00,0.534,-1.246
4,trash_can,0.00,0.00,18.567,-4.033
5,trash_can,0.00,0.00,18.534,-3.649
6,trash_can,0.00,0.00,18.548,-3.264
7,trash_can,0.00,0.00,18.623,-2.866
