0.0318682,0.5
0.0318967,0.5
0.0319186,0.5
0.0319379,0.5
0.0319545,0.5
0.031975,0.5
0.0319906,0.5
0.0320071,0.5
0.0320236,0.5
0.0320458,0.5
0.131882,0.5
0.131901,0.5
0.131913,0.5
0.131924,0.5
0.131935,0.5
0.131947,0.5
0.131961,0.5
0.13198,0.5
0.131991,0.5
0.132002,0.5
0.231885,0.5
0.2319,0.5
0.231917,0.5
0.231928,0.5
0.231937,0.5
0.231949,0.5
0.23196,0.5
0.231972,0.5
0.231983,0.5
0.231993,0.5
0.331913,0.5
0.331935,0.5
0.331959,0.5
0.331994,0.5
0.332014,0.5
0.332033,0.5
0.332052,0.5
0.332071,0.5
0.33209,0.5
0.332109,0.5
0.431865,0.5
0.431874,0.5
0.431881,0.5
0.431887,0.5
0.431894,0.5
0.431901,0.5
0.431907,0.5
0.431914,0.5
0.43192,0.5
0.431927,0.5
0.531902,0.5
0.531919,0.5
0.531941,0.5
0.531961,0.5
0.531982,0.5
0.532003,0.5
0.532024,0.5
0.532047,0.5
0.532064,0.5
0.532077,0.5
0.631917,0.5
0.631937,0.5
0.631968,0.5
0.631985,0.5
0.632036,0.5
0.632077,0.5
0.632092,0.5
0.632112,0.5
0.63213,0.5
0.632147,0.5
0.7319,0.5
0.731909,0.5
0.731916,0.5
0.731922,0.5
0.731929,0.5
0.731935,0.5
0.731942,0.5
0.731949,0.5
0.731955,0.5
0.731961,0.5
0.83188,0.5
0.8319,0.5
0.831918,0.5
0.831935,0.5
0.831953,0.5
0.831971,0.5
0.831988,0.5
0.832005,0.5
0.83202,0.5
0.83204,0.5
0.931899,0.5
0.931933,0.5
0.931951,0.5
0.931975,0.5
0.932007,0.5
0.932039,0.5
0.932056,0.5
0.932075,0.5
0.932092,0.5
0.93211,0.5
1.03191,0.5
1.03193,0.5
1.03194,0.5
1.03196,0.5
1.03198,0.5
1.032,0.5
1.03201,0.5
1.03203,0.5
1.03204,0.5
1.03205,0.5
1.1319,0.5
1.13194,0.5
1.13195,0.5
1.13197,0.5
1.132,0.5
1.13202,0.5
1.13203,0.5
1.13206,0.5
1.13208,0.5
1.13211,0.5
1.23186,0.5
1.23186,0.5
1.23187,0.5
